City Name,Cellular Carrier,Carrier MCC,Carrier MNC,Device Language,Device Model,Device OS,Device OS Version,Country / Region,App Version,Event Time (UTC),GPS Time (UTC),Latitude,Longitude,Analytics Event Type
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:58.218,2021-12-05 05:42:47.156,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.841,2021-12-05 05:42:47.156,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.841,2021-12-05 05:42:47.156,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.841,2021-12-05 05:42:47.156,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.840,2021-12-05 05:42:47.156,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.818,2021-12-05 05:42:47.156,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:53.818,2021-12-05 05:42:47.156,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:52.508,2021-12-05 05:42:47.156,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:52.508,2021-12-05 05:42:47.156,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.272,2021-12-05 05:42:35.552,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.272,2021-12-05 05:42:35.552,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.272,2021-12-05 05:42:35.552,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.272,2021-12-05 05:42:35.552,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.239,2021-12-05 05:42:35.552,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:41.239,2021-12-05 05:42:35.552,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:40.024,2021-12-05 05:42:35.552,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:40.022,2021-12-05 05:42:35.552,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.474,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.474,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.473,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.473,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.473,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.473,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.471,2021-12-05 05:42:29.017,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.446,2021-12-05 05:42:29.017,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:31.446,2021-12-05 05:42:29.017,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:27.568,2021-12-05 05:42:22.417,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:27.568,2021-12-05 05:42:22.417,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:24.490,2021-12-05 05:42:22.417,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:23.602,2021-12-05 05:42:22.417,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:21.678,2021-12-05 05:42:14.131,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:18.398,2021-12-05 05:42:14.131,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:17.645,2021-12-05 05:42:14.131,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.943,2021-12-05 05:42:06.227,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.943,2021-12-05 05:42:06.227,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.943,2021-12-05 05:42:06.227,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.943,2021-12-05 05:42:06.227,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.920,2021-12-05 05:42:06.227,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:12.920,2021-12-05 05:42:06.227,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:11.804,2021-12-05 05:42:06.227,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:11.803,2021-12-05 05:42:06.227,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.185,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.185,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.185,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.185,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.162,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:03.162,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:02.163,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:02.163,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.612,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.612,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.612,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.612,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.590,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:42:00.589,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:59.669,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:59.669,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.778,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.778,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.778,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.778,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.755,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:57.755,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:56.507,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:56.507,2021-12-05 05:41:54.517,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.829,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.829,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.829,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.829,2021-12-05 05:41:54.517,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.806,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:54.806,2021-12-05 05:41:54.517,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:53.193,2021-12-05 05:41:48.050,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:53.193,2021-12-05 05:41:48.050,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.365,2021-12-05 05:41:48.050,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.365,2021-12-05 05:41:48.050,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.365,2021-12-05 05:41:48.050,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.365,2021-12-05 05:41:48.050,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.339,2021-12-05 05:41:48.050,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:51.338,2021-12-05 05:41:48.050,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:50.229,2021-12-05 05:41:48.050,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:50.228,2021-12-05 05:41:48.050,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.275,2021-12-05 05:41:41.463,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.271,2021-12-05 05:41:41.463,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.270,2021-12-05 05:41:41.463,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.269,2021-12-05 05:41:41.463,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.237,2021-12-05 05:41:41.463,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:44.237,2021-12-05 05:41:41.463,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:43.201,2021-12-05 05:41:41.463,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:43.200,2021-12-05 05:41:41.463,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.593,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.593,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.590,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.586,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.586,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.580,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.574,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.550,2021-12-05 05:41:28.053,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:31.543,2021-12-05 05:41:28.053,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:28.198,2021-12-05 05:41:28.053,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:28.198,2021-12-05 05:41:28.053,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:28.166,2021-12-05 05:41:28.053,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.997,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.995,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.742,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.742,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.683,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.683,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.650,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.640,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.611,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.491,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.490,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.155,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.154,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.126,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.126,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.104,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.104,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.086,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.086,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.078,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.075,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:26.046,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.986,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.965,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.946,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.945,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.872,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.872,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.847,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.710,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.640,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.634,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.634,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.357,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:25.357,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:24.690,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:24.684,2021-12-05 05:41:21.437,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:23.166,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:23.166,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:23.166,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:23.147,2021-12-05 05:41:21.437,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:22.791,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:22.773,2021-12-05 05:41:21.437,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:22.748,2021-12-05 05:41:21.437,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:21.004,2021-12-05 05:41:20.879,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:20.363,2021-12-05 05:41:14.795,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:20.355,2021-12-05 05:41:14.795,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:20.354,2021-12-05 05:41:14.795,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.805,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-05 05:41:18.317,2021-12-05 05:41:14.795,33.15106,-96.83657,impression
